Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_728.jpg,-15,1,0,5.004672,93.93687,81.01109,0.001742765,198.1538,358.7943
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_768.jpg,-15,1,0,5.005308,93.74752,80.94753,0.002293183,196.8609,358.8273
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_808.jpg,-15,1,0,5.009901,93.55602,80.8889,0.01636972,195.484,358.8425
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_848.jpg,-15,1,0,5.008847,93.3634,80.83566,0.01539204,194.1195,358.8242
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_889.jpg,-15,1,0,5.007564,93.16972,80.78654,0.01608878,192.7743,358.8168
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_930.jpg,-13.98927,1,0,5.008971,92.97546,80.74177,359.9869,191.4157,358.8207
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_971.jpg,-12.1442,1,0,5.006454,92.77929,80.70145,0.01010799,190.118,358.8107
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_012.jpg,-10.29354,1,0,5.004618,92.48417,80.64851,0.009310295,188.4291,358.8211
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_053.jpg,-8.461092,1,0,5.012603,92.28674,80.61674,-0.004424095,187.4237,358.8792
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_094.jpg,-6.609062,1,0,5.009516,92.08813,80.58955,0.01411779,186.5811,358.8925
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_135.jpg,-4.745788,1,0,5.010801,91.88938,80.56542,0.01342991,185.8917,358.8947
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_176.jpg,-2.892942,1,0,5.011512,91.69052,80.54344,0.000961189,185.3595,358.9027
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_216.jpg,-4.542062,1,0,5.010415,91.49112,80.52356,0.005891519,184.9254,358.9096
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_257.jpg,-6.359292,1,0,5.010677,91.29157,80.50605,0.00734779,184.4673,358.9087
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_298.jpg,-8.216404,1,0,5.010485,91.0919,80.49106,0.006385107,183.9177,358.8972
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_339.jpg,-10.05697,1,0,5.010693,90.89206,80.47839,0.008496596,183.26,358.8915
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_379.jpg,-10.3575,1,0,5.010599,90.69215,80.46848,0.008920868,182.4757,358.885
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_419.jpg,-8.530754,1,0,5.011054,90.4921,80.46101,0.009917702,181.6626,358.8857
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_461.jpg,-6.660479,1,0,5.011739,90.292,80.45575,0.008690722,180.9002,358.8959
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_501.jpg,-4.84725,1,0,5.011927,90.0918,80.45271,0.007685404,180.2343,358.9055
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_543.jpg,-2.973467,1,0,5.011476,89.8914,80.45159,0.01464126,179.7061,358.9129
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_585.jpg,-1.09896,1,0,5.011601,89.6909,80.45175,0.02429296,179.3274,358.931
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_625.jpg,0,1,0,5.012101,89.49024,80.45274,0.03885983,179.1,358.9642
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_665.jpg,0,1,0,5.011644,89.28943,80.45451,0.06097402,178.9802,359.0038
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_706.jpg,-1.012656,1,0,5.011514,89.08828,80.45709,0.1015728,178.9117,359.0406
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_747.jpg,-2.85112,1,0,5.011045,88.8869,80.46056,0.1582257,178.8166,359.0729
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_788.jpg,-4.719752,1,0,5.011514,88.68545,80.46507,0.2208009,178.6271,359.1039
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_830.jpg,-6.5952,1,0,5.011416,88.48402,80.471,0.2859415,178.3022,359.1267
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_870.jpg,-7.412155,1,0,5.010923,88.28282,80.47868,0.3452605,177.824,359.1396
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_912.jpg,-5.545351,1,0,5.019499,88.08151,80.48828,0.4059203,177.2415,359.1386
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_954.jpg,-3.657059,1,0,5.017171,87.78093,80.50422,0.4456921,176.4475,359.1789
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_21_994.jpg,-1.827379,1,0,4.991113,87.58075,80.51642,0.4629593,176.077,359.2035
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_034.jpg,-0.02109587,1,0,5.020869,87.38023,80.52919,0.4814032,175.845,359.2405
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_075.jpg,0,1,0,5.014789,87.18011,80.54255,0.5005381,175.7683,359.2756
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_115.jpg,0,1,0,4.999122,86.97948,80.55653,0.5441424,175.729,359.3071
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_156.jpg,0,1,0,5.018875,86.77838,80.5706,0.5944178,175.7082,359.355
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_197.jpg,0,1,0,5.016673,86.57758,80.58487,0.6498834,175.7269,359.4053
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_238.jpg,-1.261072,1,0,5.002947,86.37632,80.59946,0.7287766,175.718,359.4542
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_279.jpg,-3.089602,1,0,4.993888,86.17503,80.61471,0.8150044,175.6264,359.4975
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_319.jpg,-4.905313,1,0,5.01785,85.97357,80.63083,0.8989145,175.4025,359.5397
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_360.jpg,-6.740914,1,0,5.026168,85.77222,80.64862,0.9900387,175.0188,359.5555
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_401.jpg,-8.587714,1,0,5.014229,85.57243,80.66699,1.012931,174.4586,359.6136
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_441.jpg,-9.074543,1,0,5.00034,85.37312,80.68867,1.021628,173.7451,359.624
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_482.jpg,-7.245966,1,0,4.999955,85.17403,80.71236,1.020618,172.9435,359.6169
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_522.jpg,-5.428301,1,0,4.9951,84.97575,80.73803,0.9999518,172.2342,359.588
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_564.jpg,-3.555288,1,0,5.015758,84.77766,80.76492,0.9594259,171.6629,359.5669
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_604.jpg,-2.572926,1,0,5.017617,84.58012,80.79295,0.9067549,171.2639,359.5434
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_646.jpg,-4.450617,1,0,5.011807,84.3829,80.82274,0.8496903,170.9625,359.5054
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_686.jpg,-6.259477,1,0,5.013728,84.186,80.85451,0.7967029,170.3721,359.4491
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_726.jpg,-8.081718,1,0,5.00631,83.98974,80.88842,0.7294197,169.8692,359.3797
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_767.jpg,-9.916538,1,0,5.005142,83.79422,80.92466,0.6405841,169.1569,359.306
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_808.jpg,-11.74478,1,0,4.998568,83.60027,80.9637,0.5136744,168.3422,359.2142
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_848.jpg,-13.56486,1,0,5.010985,83.40708,81.00574,0.3637374,167.3558,359.1143
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_889.jpg,-15,1,0,5.009467,83.21529,81.05177,0.2018007,166.2206,358.9694
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_930.jpg,-15,1,0,5.008224,83.02505,81.10131,0.01202183,164.9637,358.8047
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_22_971.jpg,-15,1,0,5.002676,82.83409,81.15315,359.9063,163.7453,358.7038
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_013.jpg,-15,1,0,5.002294,82.54462,81.2374,0.007807547,162.0831,358.6801
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_053.jpg,-15,1,0,5.001934,82.35335,81.29772,0.0449871,160.8327,358.7133
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_093.jpg,-15,1,0,5.004413,82.16474,81.3608,-0.001812295,159.5392,358.7967
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_133.jpg,-15,1,0,5.017081,81.97646,81.42991,0.02348465,158.1979,358.8517
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_174.jpg,-13.77441,1,0,5.007102,81.79156,81.50546,0.01577064,156.848,358.8126
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_216.jpg,-11.89915,1,0,5.008837,81.60777,81.58342,0.001702745,155.6326,358.8157
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_256.jpg,-10.05513,1,0,5.016485,81.42487,81.66542,0.0224106,154.5147,358.818
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_298.jpg,-8.193358,1,0,5.011436,81.24384,81.74994,0.009846465,153.5284,358.84
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_339.jpg,-6.321013,1,0,5.012247,81.064,81.83733,-0.0016155,152.6872,358.8772
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_380.jpg,-4.476457,1,0,5.010901,80.88517,81.92787,0.01122846,152.0024,358.9032
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_420.jpg,0,1,0,5.011921,80.70763,82.02066,0.01262859,151.4725,358.9192
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_462.jpg,1.877163,1,0,5.011573,80.53053,82.11455,0.01705845,151.1985,358.9463
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_502.jpg,3.68609,1,0,5.011577,80.35343,82.20893,0.02901552,151.1592,358.99
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_543.jpg,5.525887,1,0,5.011313,80.17594,82.30344,0.06104454,151.3254,359.0486
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_584.jpg,7.378365,1,0,5.011107,79.99762,82.3973,0.1158632,151.6844,359.1359
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_626.jpg,8.571847,1,0,5.016752,79.81784,82.48977,0.1994161,152.247,359.2692
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_667.jpg,6.71569,1,0,5.015935,79.63697,82.5807,0.3060921,152.9126,359.4413
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_708.jpg,4.868535,1,0,5.011066,79.45535,82.67049,0.4296859,153.553,359.6344
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_750.jpg,3.002203,1,0,5.011342,79.27287,82.7593,0.5713252,154.0954,359.8462
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_791.jpg,1.159876,1,0,5.011413,79.0898,82.84737,0.7276425,154.5056,0.0662097
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_833.jpg,0,1,0,5.011677,78.81593,82.97941,0.9206163,154.8238,0.3245339
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_874.jpg,0,1,0,5.011261,78.63384,83.06737,1.022302,154.9073,0.4498603
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_915.jpg,0,1,0,5.01006,78.45328,83.15548,1.050016,154.938,0.4897564
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_955.jpg,0,1,0,5.011621,78.2741,83.24336,0.9965981,154.9493,0.4486414
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_23_996.jpg,0,1,0,5.05894,78.09422,83.33091,0.9210914,155.1456,0.3633635
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_037.jpg,0,1,0,4.991878,77.9164,83.41541,0.8222356,154.9467,0.326391
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_077.jpg,0,1,0,5.013369,77.73584,83.50084,0.7855113,154.9706,0.2896721
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_118.jpg,0,1,0,5.016856,77.55466,83.5863,0.7730442,154.9746,0.2577921
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_158.jpg,0,1,0,5.023804,77.3731,83.67188,0.7812232,154.9725,0.2237543
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_199.jpg,0,1,0,5.014423,77.19188,83.75735,0.792163,154.9274,0.1845021
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_240.jpg,0,1,0,5.004321,77.00996,83.84311,0.831227,154.9083,0.1452774
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_280.jpg,0,1,0,4.995781,76.82792,83.92903,0.8824952,154.8825,0.1017361
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_320.jpg,0,1,0,5.015632,76.64553,84.01527,0.9447649,154.8616,0.0515893
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_361.jpg,0,1,0,5.021531,76.46304,84.10165,1.021143,154.8428,-3.07941E-05
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_402.jpg,0,1,0,5.016393,76.28058,84.18716,1.087288,154.8338,-0.003894709
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_443.jpg,0,1,0,5.006082,76.09781,84.27284,1.165675,154.8357,-0.003569619
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_483.jpg,0,1,0,5.007886,75.9147,84.35699,1.213645,154.9517,0.07460161
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_524.jpg,0,1,0,5.001816,75.73145,84.4427,1.316257,155.0564,0.06870141
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_564.jpg,0,1,0,4.996982,75.54857,84.5284,1.397049,155.1529,0.05349836
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_605.jpg,0,1,0,5.014809,75.36566,84.61457,1.480293,155.1636,0.01212422
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_645.jpg,0,1,0,5.000899,75.18232,84.69832,1.537486,155.0488,0.07725262
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_686.jpg,0,1,0,5.007295,75.00267,84.77253,1.166105,154.912,0.5680819
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_726.jpg,0,1,0,5.003049,74.82455,84.84556,0.7060739,154.5691,1.096508
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_766.jpg,0,1,0,5.058237,74.64544,84.92517,0.3750823,153.8885,1.372863
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_807.jpg,0,1,0,5.010666,74.47388,85.00991,359.9789,154.1186,1.284662
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_847.jpg,0,1,0,4.997379,74.29438,85.09649,359.9384,153.7847,1.252429
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_888.jpg,0,1,0,4.982237,74.11352,85.18021,359.9192,153.4987,1.390866
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_929.jpg,0,1,0,4.990466,73.93755,85.26928,359.7867,153.0879,1.188718
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_24_969.jpg,0,1,0,5.012209,73.75998,85.3618,359.7808,152.8768,0.8307596
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_011.jpg,0,1,0,4.9971,73.58115,85.45354,359.8322,152.6907,0.5145103
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_052.jpg,0,1,0,4.991702,73.39596,85.54002,0.1069663,152.4852,0.6237616
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_093.jpg,0,1,0,4.984102,73.1284,85.66721,359.9279,151.8971,0.6946441
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_134.jpg,0,1,0,5.006162,72.95219,85.7534,359.6904,151.4382,0.720074
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_175.jpg,0,1,0,4.964744,72.77864,85.8449,359.4914,150.9882,0.5605001
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_215.jpg,0,1,0,4.95296,72.59879,85.93362,359.624,150.4679,0.8484961
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_256.jpg,0,1,0,4.920521,72.43107,86.01775,359.0645,149.6552,1.107625
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_296.jpg,0,1,0,4.930114,72.26202,86.10921,358.7607,148.7789,1.093801
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_337.jpg,0,1,0,4.963631,72.09315,86.21114,358.7068,148.1823,0.7411814
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_378.jpg,0,1,0,4.878672,71.91787,86.31354,359.135,147.6978,0.6756085
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_419.jpg,0,1,0,4.861211,71.74298,86.4175,359.6632,147.1454,0.6400102
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_460.jpg,0,1,0,4.861211,71.57462,86.52406,359.9433,146.465,0.297065
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_501.jpg,0,1,0,4.835725,71.40662,86.63084,0.2478562,145.8134,359.9784
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_544.jpg,0,1,0,4.83162,71.23782,86.72961,0.3245749,145.1032,0.3005348
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_584.jpg,0,1,0,4.820032,71.07159,86.8363,0.583265,144.2272,0.326115
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_626.jpg,0,1,0,4.824858,70.90707,86.93524,0.4898797,143.3315,0.69574
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_666.jpg,1.069831,1,0,4.843966,70.74594,87.02856,359.9652,142.1655,1.34802
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_707.jpg,2.893969,1,0,4.806281,70.59023,87.11687,359.0333,140.3401,2.159533
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_747.jpg,4.699391,1,0,4.779085,70.43659,87.2001,357.8314,137.9737,3.087442
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_787.jpg,6.534106,1,0,4.7601,70.28297,87.2888,356.7504,135.2399,3.751096
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_828.jpg,8.358752,1,0,4.735871,70.13116,87.37395,355.3949,131.9833,4.434891
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_869.jpg,10.20113,1,0,4.643552,69.97967,87.4432,353.4271,128.2799,5.436425
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_910.jpg,12.05729,1,0,4.568899,69.82877,87.51044,351.2283,123.8588,6.221408
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_950.jpg,13.85553,1,0,4.444304,69.68701,87.58826,349.1072,119.5204,6.457032
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_25_990.jpg,15,1,0,4.244527,69.55968,87.67123,347.3181,114.7826,5.669101
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_031.jpg,15,1,0,4.219697,69.43285,87.75335,345.4627,109.628,4.661086
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_071.jpg,15,1,0,4.150266,69.30763,87.83415,343.6073,103.7578,3.257059
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_112.jpg,15,1,0,3.858901,69.1869,87.90572,341.6613,97.76697,1.70966
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_153.jpg,15,1,0,3.777569,69.01544,88.01031,339.0205,88.39062,358.686
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_193.jpg,15,1,0,3.471327,68.90656,88.06908,337.2422,83.85796,357.2195
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_233.jpg,15,1,0,3.115362,68.79768,88.12461,336.0401,80.02713,356.2229
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_275.jpg,15,1,0,3.007194,68.69414,88.18185,334.8463,77.09776,355.3594
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_315.jpg,15,1,0,2.895029,68.59759,88.24108,333.7085,75.8285,355.0474
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_356.jpg,15,1,0,2.540087,68.50403,88.29693,332.8492,76.5162,355.797
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_396.jpg,15,1,0,2.526659,68.41125,88.34951,332.1384,77.9093,356.9948
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_437.jpg,15,1,0,2.526659,68.31871,88.40198,331.4553,79.32527,358.2173
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_477.jpg,15,1,0,2.456705,68.22909,88.45522,330.8609,81.46107,359.7602
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_518.jpg,15,1,0,1.963419,68.16674,88.5063,331.0983,85.33665,1.298479
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_559.jpg,15,1,0,1.911454,68.11047,88.55355,331.7583,89.77736,2.870551
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_600.jpg,15,1,0,1.806536,68.06265,88.60358,332.6707,94.73975,4.389146
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_640.jpg,15,1,0,1.61649,68.02511,88.65564,334.0543,100.3112,5.690359
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_682.jpg,14.3064,1,0,1.649007,67.98592,88.70954,335.6885,105.4687,6.615242
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_724.jpg,14.64679,1,0,1.672986,67.94108,88.76755,337.5792,110.225,7.290669
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_26_763.jpg,15,1,0,1.697492,67.89021,88.83028,339.7715,114.8709,7.828022
